temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,time,windBearing,precipIntensity,dewPoint,precipProbability
37.68,clear-night,0.79,9.68,Clear,30.91,1000.01,9.69,,1416286800,283.0,0.0,31.88,0.0
37.14,partly-cloudy-night,0.76,10.0,Mostly Cloudy,29.7,1000.36,10.9,0.63,1416290400,268.0,0.0,30.35,0.0
36.01,clear-night,0.73,9.89,Clear,28.1,1000.23,11.34,0.1,1416294000,265.0,0.0,28.33,0.0
34.3,clear-night,0.67,10.0,Clear,25.45,1000.36,12.55,0.14,1416297600,282.0,0.0,24.67,0.0
33.49,partly-cloudy-night,0.66,10.0,Partly Cloudy,25.37,1001.19,10.41,0.34,1416301200,269.0,0.0,23.45,0.0
31.71,partly-cloudy-night,0.64,9.87,Partly Cloudy,22.55,1002.18,11.71,0.31,1416304800,280.0,0.0,20.95,0.0
30.65,clear-night,0.61,10.0,Clear,21.25,1002.81,11.62,0.22,1416308400,282.0,0.0,18.74,0.0
28.71,partly-cloudy-day,0.62,9.87,Partly Cloudy,20.07,1003.84,9.25,0.25,1416312000,275.0,0.0,17.48,0.0
27.37,clear-day,0.63,8.12,Clear,17.19,1004.98,11.51,0.15,1416315600,276.0,0.0,16.47,0.0
27.35,clear-day,0.62,9.32,Clear,16.93,1005.79,12.02,0.23,1416319200,277.0,0.0,15.92,0.0
27.71,partly-cloudy-day,0.49,10.0,Partly Cloudy,15.77,1006.41,15.84,0.4,1416322800,274.0,0.0,11.18,0.0
27.02,partly-cloudy-day,0.47,10.0,Partly Cloudy,15.08,1006.74,15.35,0.31,1416326400,275.0,0.0,9.74,0.0
26.59,partly-cloudy-day,0.44,10.0,Partly Cloudy,14.3,1007.25,15.92,0.31,1416330000,282.0,0.0,7.85,0.0
26.86,partly-cloudy-day,0.41,10.0,Partly Cloudy,14.98,1007.37,15.09,0.41,1416333600,278.0,0.0,6.11,0.0
27.49,partly-cloudy-day,0.38,10.0,Partly Cloudy,14.63,1007.49,18.24,0.27,1416337200,270.0,0.0,5.17,0.0
27.33,clear-day,0.36,10.0,Clear,15.89,1008.13,14.3,0.19,1416340800,276.0,0.0,4.23,0.0
26.25,clear-day,0.36,10.0,Clear,13.98,1008.94,15.62,0.18,1416344400,271.0,0.0,2.74,0.0
24.58,clear-night,0.38,10.0,Clear,14.73,1009.74,9.66,0.09,1416348000,273.0,0.0,2.38,0.0
23.99,clear-night,0.37,10.0,Clear,14.06,1010.55,9.58,0.03,1416351600,265.0,0.0,1.8,0.0
23.35,clear-night,0.39,10.0,Clear,10.97,1011.3,13.94,0.03,1416355200,256.0,0.0,2.1,0.0
23.14,clear-night,0.4,10.0,Clear,11.9,1011.84,11.49,0.14,1416358800,254.0,0.0,2.51,0.0
22.32,clear-night,0.42,10.0,Clear,10.13,1012.24,12.93,0.04,1416362400,255.0,0.0,2.55,0.0
22.11,clear-night,0.41,10.0,Clear,9.03,1012.95,14.76,0.01,1416366000,255.0,0.0,2.29,0.0
21.13,clear-night,0.44,10.0,Clear,10.62,1013.56,9.42,0.04,1416369600,253.0,0.0,2.55,0.0
20.43,clear-night,0.45,10.0,Clear,10.54,1014.05,8.3,0.21,1416373200,251.0,0.0,2.69,0.0
20.19,clear-night,0.48,10.0,Clear,9.59,1014.43,9.23,0.04,1416376800,253.0,0.0,3.51,0.0
20.17,clear-night,0.48,10.0,Clear,9.66,1015.06,9.09,0.1,1416380400,225.0,0.0,3.66,0.0
20.21,clear-night,0.5,10.0,Clear,9.6,1015.78,9.25,0.1,1416384000,254.0,0.0,4.48,0.0
20.68,clear-night,0.5,10.0,Clear,10.49,1016.69,8.79,0.05,1416387600,255.0,0.0,5.16,0.0
20.48,clear-night,0.5,10.0,Clear,10.2,1017.42,8.86,0.05,1416391200,251.0,0.0,4.86,0.0
19.77,clear-night,0.53,10.0,Clear,11.4,1018.39,6.28,0.24,1416394800,255.0,0.0,5.44,0.0
19.3,clear-day,0.54,10.0,Clear,10.15,1019.59,7.04,0.05,1416398400,247.0,0.0,5.55,0.0
21.2,clear-day,0.52,10.0,Clear,12.67,1020.86,6.78,0.03,1416402000,241.0,0.0,6.53,0.0
23.76,clear-day,0.45,10.0,Clear,14.5,1021.4,8.44,0.18,1416405600,260.0,0.0,5.76,0.0
26.34,clear-day,0.41,10.0,Clear,16.95,1021.36,9.6,0.02,1416409200,254.0,0.0,5.77,0.0
27.07,clear-day,0.4,10.0,Clear,19.18,1021.42,7.52,0.07,1416412800,267.0,0.0,5.74,0.0
29.02,clear-day,0.36,10.0,Clear,22.61,1020.39,6.09,0.01,1416416400,256.0,0.0,5.56,0.0
30.23,clear-day,0.33,10.0,Clear,22.06,1019.87,9.04,0.04,1416420000,264.0,0.0,4.41,0.0
30.43,clear-day,0.32,10.0,Clear,24.54,1019.35,5.78,0.05,1416423600,212.0,0.0,3.89,0.0
30.24,clear-day,0.29,10.0,Clear,25.35,1018.72,4.65,0.02,1416427200,223.0,0.0,2.07,0.0
29.12,clear-day,0.3,10.0,Clear,22.22,1018.76,6.74,0.02,1416430800,203.0,0.0,1.81,0.0
24.96,clear-night,0.45,10.0,Clear,18.03,1018.52,5.8,0.02,1416434400,183.0,0.0,6.55,0.0
26.01,clear-night,0.39,10.0,Clear,19.14,1018.43,5.94,0.0,1416438000,175.0,0.0,4.69,0.0
24.98,clear-night,0.43,10.0,Clear,16.03,1017.99,8.39,0.02,1416441600,172.0,0.0,5.91,0.0
25.68,clear-night,0.43,10.0,Clear,18.96,1017.35,5.71,0.12,1416445200,121.0,0.0,6.56,0.0
26.07,partly-cloudy-night,0.45,8.92,Partly Cloudy,15.85,1017.69,10.96,0.31,1416448800,194.0,0.0,7.48,0.0
26.77,partly-cloudy-night,0.43,9.94,Mostly Cloudy,16.68,1017.71,11.06,0.74,1416452400,204.0,0.0,7.52,0.0
25.75,partly-cloudy-night,0.55,6.48,Partly Cloudy,16.53,1017.15,9.08,0.31,1416456000,205.0,0.0,11.96,0.0
26.55,partly-cloudy-night,0.55,9.57,Partly Cloudy,16.45,1015.9,10.97,0.31,1416459600,195.0,0.0,12.79,0.0
27.88,partly-cloudy-night,0.49,10.0,Mostly Cloudy,18.99,1014.77,9.35,0.8,1416463200,184.0,0.0,11.27,0.0
28.27,partly-cloudy-night,0.48,9.97,Partly Cloudy,19.1,1014.0,10.01,0.31,1416466800,186.0,0.0,11.03,0.0
28.71,clear-night,0.49,9.89,Clear,20.59,1013.39,8.39,0.03,1416470400,189.0,0.0,11.83,0.0
28.27,partly-cloudy-night,0.51,9.97,Partly Cloudy,19.38,1012.74,9.52,0.3,1416474000,190.0,0.0,12.48,0.0
28.38,clear-night,0.53,10.0,Clear,20.86,1012.28,7.39,0.17,1416477600,195.0,0.0,13.64,0.0
27.06,partly-cloudy-night,0.6,10.0,Partly Cloudy,19.43,1011.92,7.15,0.31,1416481200,210.0,0.0,14.92,0.0
27.6,partly-cloudy-day,0.59,10.0,Mostly Cloudy,22.15,1011.81,4.76,0.62,1416484800,166.0,0.0,15.07,0.0
28.79,clear-day,0.58,10.0,Clear,21.82,1011.44,6.74,0.2,1416488400,213.0,0.0,15.97,0.0
33.08,clear-day,0.5,10.0,Clear,29.26,1011.0,4.05,0.07,1416492000,268.0,0.0,16.29,0.0
35.23,clear-day,0.49,10.0,Clear,28.55,1010.62,8.41,0.13,1416495600,247.0,0.0,17.84,0.0
36.7,partly-cloudy-day,0.45,10.0,Partly Cloudy,27.63,1010.22,14.96,0.3,1416499200,250.0,0.0,17.48,0.0
36.8,partly-cloudy-day,0.43,10.0,Partly Cloudy,28.01,1009.49,14.19,0.31,1416502800,256.0,0.0,16.31,0.0
36.69,partly-cloudy-day,0.43,10.0,Partly Cloudy,28.22,1009.18,13.21,0.49,1416506400,265.0,0.0,16.36,0.0
37.48,clear-day,0.41,10.0,Clear,31.02,1008.82,8.94,0.12,1416510000,272.0,0.0,16.09,0.0
35.46,clear-day,0.47,9.96,Clear,28.24,1009.16,9.54,0.09,1416513600,285.0,0.0,17.09,0.0
33.01,partly-cloudy-day,0.56,9.74,Partly Cloudy,26.16,1009.97,7.86,0.36,1416517200,300.0,0.0,19.21,0.0
31.58,clear-night,0.59,9.37,Clear,24.26,1010.56,8.12,0.15,1416520800,287.0,0.0,19.06,0.0
29.15,clear-night,0.61,9.54,Clear,22.26,1011.74,6.73,0.17,1416524400,290.0,0.0,17.42,0.0
28.51,partly-cloudy-night,0.6,10.0,Partly Cloudy,22.53,1012.59,5.47,0.3,1416528000,298.0,0.0,16.33,0.0
26.71,clear-night,0.64,10.0,Clear,20.22,1013.03,5.68,0.03,1416531600,262.0,0.0,16.1,0.0
25.66,clear-night,0.62,10.0,Clear,19.08,1013.34,5.55,0.03,1416535200,254.0,0.0,14.37,0.0
24.17,clear-night,0.67,9.83,Clear,17.56,1013.59,5.31,0.05,1416538800,268.0,0.0,14.75,0.0
24.1,clear-night,0.68,10.0,Clear,17.37,1013.72,5.43,0.2,1416542400,268.0,0.0,14.98,0.0
24.55,clear-night,0.66,10.0,Clear,14.42,1013.97,10.13,0.07,1416546000,269.0,0.0,14.96,0.0
24.25,partly-cloudy-night,0.66,10.0,Partly Cloudy,16.89,1014.38,6.12,0.25,1416549600,281.0,0.0,14.45,0.0
24.59,clear-night,0.61,10.0,Clear,15.29,1014.79,8.79,0.11,1416553200,271.0,0.0,13.08,0.0
23.22,clear-night,0.62,10.0,Clear,14.11,1015.27,8.05,0.21,1416556800,259.0,0.0,12.18,0.0
23.01,clear-night,0.6,10.0,Clear,13.55,1015.8,8.48,0.21,1416560400,268.0,0.0,11.18,0.0
22.81,clear-night,0.58,10.0,Clear,13.04,1016.76,8.89,0.08,1416564000,261.0,0.0,10.1,0.0
22.6,clear-night,0.58,10.0,Clear,13.78,1017.96,7.48,0.13,1416567600,271.0,0.0,9.99,0.0
21.98,clear-day,0.6,9.92,Clear,11.24,1018.94,10.11,0.2,1416571200,261.0,0.0,10.16,0.0
23.08,clear-day,0.62,10.0,Clear,12.36,1020.42,10.55,0.08,1416574800,275.0,0.0,11.97,0.0
25.05,clear-day,0.61,8.1,Clear,14.01,1021.15,12.07,0.1,1416578400,266.0,0.0,13.55,0.0
26.53,partly-cloudy-day,0.56,10.0,Partly Cloudy,13.83,1021.71,16.97,0.33,1416582000,260.0,0.0,12.96,0.0
27.57,partly-cloudy-day,0.53,9.23,Partly Cloudy,15.72,1022.56,15.49,0.31,1416585600,286.0,0.0,12.82,0.0
27.99,partly-cloudy-day,0.54,7.98,Partly Cloudy,18.3,1022.83,10.85,0.31,1416589200,287.0,0.0,13.49,0.0
28.62,partly-cloudy-day,0.53,6.17,Partly Cloudy,18.57,1023.49,11.93,0.55,1416592800,280.0,0.0,13.83,0.0
28.99,clear-day,0.47,9.49,Clear,17.85,1024.23,14.7,0.21,1416596400,301.0,0.0,11.45,0.0
29.97,partly-cloudy-day,0.37,10.0,Partly Cloudy,20.23,1025.17,11.99,0.25,1416600000,286.0,0.0,7.13,0.0
28.13,clear-day,0.39,10.0,Clear,17.32,1026.55,13.32,0.19,1416603600,281.0,0.0,6.18,0.0
26.31,clear-night,0.41,10.0,Clear,14.84,1027.79,13.72,0.02,1416607200,276.0,0.0,5.72,0.0
25.03,clear-night,0.43,10.0,Clear,14.56,1029.23,10.96,0.0,1416610800,262.0,0.0,5.65,0.0
24.05,clear-night,0.49,10.0,Clear,14.37,1029.97,9.18,0.01,1416614400,267.0,0.0,7.71,0.0
22.8,clear-night,0.54,10.0,Clear,12.13,1030.16,10.33,0.01,1416618000,262.0,0.0,8.56,0.0
22.89,clear-night,0.56,10.0,Clear,13.22,1030.45,8.77,0.2,1416621600,261.0,0.0,9.44,0.0
22.44,clear-night,0.61,10.0,Clear,12.98,1030.25,8.31,0.11,1416625200,240.0,0.0,10.94,0.0
21.87,clear-night,0.63,10.0,Clear,13.19,1030.08,7.13,0.0,1416628800,241.0,0.0,11.16,0.0
21.97,clear-night,0.63,10.0,Clear,14.38,1030.49,5.91,0.12,1416632400,237.0,0.0,11.49,0.0
21.89,clear-night,0.62,10.0,Clear,15.19,1030.36,5.01,0.13,1416636000,244.0,0.0,10.84,0.0
21.25,clear-night,0.64,10.0,Clear,21.25,1030.42,2.08,0.11,1416639600,264.0,0.0,10.93,0.0
19.76,clear-night,0.68,10.0,Clear,14.67,1030.34,3.5,0.2,1416643200,258.0,0.0,10.92,0.0
17.89,clear-night,0.74,10.0,Clear,10.19,1030.38,5.27,0.0,1416646800,206.0,0.0,10.87,0.0
16.89,clear-night,0.77,10.0,Clear,10.57,1030.1,4.04,0.04,1416650400,188.0,0.0,10.88,0.0
15.73,clear-night,0.81,10.0,Clear,8.29,1029.75,4.74,0.02,1416654000,185.0,0.0,11.05,0.0
15.66,clear-day,0.82,9.98,Clear,6.58,1029.92,6.19,0.06,1416657600,178.0,0.0,11.22,0.0
18.19,clear-day,0.78,10.0,Clear,8.58,1029.41,7.32,0.01,1416661200,179.0,0.0,12.65,0.0
23.0,clear-day,0.65,10.0,Clear,15.62,1028.77,5.89,0.0,1416664800,120.0,0.0,13.1,0.0
25.7,clear-day,0.56,10.0,Clear,19.21,1027.91,5.48,0.04,1416668400,158.0,0.0,12.29,0.0
28.9,clear-day,0.47,10.0,Clear,25.5,1026.24,3.21,0.01,1416672000,167.0,0.0,11.12,0.0
31.35,clear-day,0.42,10.0,Clear,23.91,1024.63,8.24,0.02,1416675600,192.0,0.0,10.89,0.0
34.97,clear-day,0.35,10.0,Clear,30.52,1023.01,5.06,0.04,1416679200,180.0,0.0,9.94,0.0
37.36,clear-day,0.31,10.0,Clear,33.46,1022.05,4.89,0.24,1416682800,182.0,0.0,9.48,0.0
37.96,clear-day,0.31,10.0,Clear,33.63,1021.09,5.58,0.11,1416686400,161.0,0.0,9.9,0.0
37.17,partly-cloudy-day,0.33,9.48,Partly Cloudy,31.26,1020.89,7.78,0.56,1416690000,188.0,0.0,10.81,0.0
36.25,partly-cloudy-night,0.45,10.0,Partly Cloudy,31.78,1019.89,5.35,0.31,1416693600,142.0,0.0,17.09,0.0
36.81,clear-night,0.41,10.0,Clear,36.81,1019.95,2.05,,1416697200,151.0,0.0,15.07,0.0
36.01,partly-cloudy-night,0.52,10.0,Mostly Cloudy,32.76,1019.81,3.96,0.74,1416700800,178.0,0.0,20.23,0.0
36.59,partly-cloudy-night,0.54,10.0,Partly Cloudy,30.39,1019.36,8.07,0.31,1416704400,203.0,0.0,21.32,0.0
38.05,partly-cloudy-night,0.53,10.0,Partly Cloudy,35.87,1019.03,3.24,0.31,1416708000,262.0,0.0,22.58,0.0
37.25,partly-cloudy-night,0.62,9.76,Mostly Cloudy,30.57,1018.97,9.29,0.74,1416711600,197.0,0.0,25.46,0.0
37.04,clear-night,0.69,9.56,Clear,31.76,1018.9,6.7,,1416715200,200.0,0.0017,27.68,0.04
36.51,rain,0.78,7.08,Light Rain,30.84,1019.23,7.14,,1416718800,195.0,0.0123,30.35,0.53
36.57,rain,0.77,5.95,Light Rain,32.7,1019.23,4.69,1.0,1416722400,153.0,0.013,30.19,0.54
36.37,rain,0.81,5.64,Light Rain,31.4,1019.47,6.04,0.31,1416726000,134.0,0.0199,31.13,0.59
36.42,rain,0.84,5.5,Light Rain,32.74,1019.5,4.46,,1416729600,177.0,0.0104,31.92,0.51
36.57,rain,0.86,5.86,Drizzle,31.13,1019.29,6.81,1.0,1416733200,115.0,0.007,32.79,0.34
36.48,partly-cloudy-night,0.87,6.41,Partly Cloudy,34.04,1019.18,3.28,0.31,1416736800,172.0,0.0,32.86,0.0
36.75,clear-night,0.85,6.89,Clear,32.28,1019.24,5.48,0.0,1416740400,198.0,0.0,32.79,0.0
36.95,partly-cloudy-day,0.86,5.81,Mostly Cloudy,36.95,1019.71,1.54,0.77,1416744000,98.0,0.0,33.17,0.0
38.14,partly-cloudy-day,0.84,5.57,Partly Cloudy,34.5,1020.16,4.75,0.31,1416747600,170.0,0.0,33.74,0.0
39.7,clear-day,0.83,5.21,Clear,35.18,1020.55,6.34,0.19,1416751200,182.0,0.0,35.0,0.0
42.56,partly-cloudy-day,0.79,6.63,Partly Cloudy,40.77,1020.67,3.46,0.32,1416754800,205.0,0.0,36.6,0.0
47.04,clear-day,0.72,8.44,Clear,44.52,1020.35,5.36,0.2,1416758400,189.0,0.0,38.36,0.0
50.75,partly-cloudy-day,0.59,10.0,Partly Cloudy,50.75,1019.48,2.33,0.25,1416762000,128.0,0.0,36.94,0.0
54.32,clear-day,0.52,10.0,Clear,54.32,1019.15,5.0,0.11,1416765600,224.0,0.0,36.94,0.0
54.11,clear-day,0.53,10.0,Clear,54.11,1019.26,4.79,0.0,1416769200,224.0,0.0,37.34,0.0
53.33,clear-day,0.57,10.0,Clear,53.33,1018.86,3.77,0.17,1416772800,174.0,0.0,38.39,0.0
50.68,partly-cloudy-day,0.6,10.0,Partly Cloudy,50.68,1018.83,4.08,0.52,1416776400,134.0,0.0,37.4,0.0
47.64,partly-cloudy-night,0.69,10.0,Partly Cloudy,45.6,1019.09,4.77,0.31,1416780000,139.0,0.0,37.85,0.0
45.57,clear-night,0.72,10.0,Clear,42.66,1019.3,5.54,0.0,1416783600,172.0,0.0,37.03,0.0
45.62,partly-cloudy-night,0.68,9.98,Partly Cloudy,42.28,1018.83,6.31,0.35,1416787200,104.0,0.0,35.51,0.0
43.14,clear-night,0.73,9.98,Clear,39.46,1018.83,6.07,0.04,1416790800,118.0,0.0,35.14,0.0
41.71,clear-night,0.76,9.85,Clear,36.46,1018.51,8.43,0.06,1416794400,121.0,0.0,34.74,0.0
42.44,clear-night,0.71,9.78,Clear,37.8,1018.08,7.53,0.08,1416798000,110.0,0.0,33.85,0.0
41.39,clear-night,0.73,9.77,Clear,37.76,1017.15,5.48,0.02,1416801600,122.0,0.0,33.32,0.0
42.04,clear-night,0.7,9.72,Clear,37.62,1016.37,6.96,0.23,1416805200,119.0,0.0,32.88,0.0
41.02,clear-night,0.72,9.8,Clear,34.38,1015.22,11.31,0.1,1416808800,105.0,0.0,32.82,0.0
42.41,clear-night,0.74,9.75,Clear,36.49,1014.34,10.35,0.2,1416812400,103.0,0.0,34.64,0.0
45.02,partly-cloudy-night,0.75,9.23,Partly Cloudy,40.15,1012.86,9.27,0.31,1416816000,108.0,0.0031,37.45,0.1
45.54,rain,0.89,5.47,Light Rain,39.59,1010.69,12.68,1.0,1416819600,125.0,0.022,42.44,0.61
46.44,rain,0.9,3.61,Rain,39.72,1008.6,16.41,,1416823200,120.0,0.0585,43.53,0.72
47.88,rain,0.92,2.93,Rain,41.33,1006.79,17.54,,1416826800,127.0,0.1432,45.68,0.81
50.23,rain,0.9,5.69,Rain and Breezy,50.23,1005.2,19.3,1.0,1416830400,121.0,0.1435,47.36,0.81
56.31,rain,0.87,2.69,Light Rain,56.31,1003.96,10.3,,1416834000,112.0,0.0334,52.43,0.66
60.11,rain,0.86,3.63,Light Rain,60.11,1003.69,11.75,,1416837600,174.0,0.0104,55.78,0.51
61.42,rain,0.87,5.0,Light Rain,61.42,1003.27,10.65,1.0,1416841200,190.0,0.0166,57.45,0.57
62.24,rain,0.86,6.41,Light Rain,62.24,1002.69,11.77,,1416844800,200.0,0.0235,57.91,0.61
64.48,clear-day,0.77,9.92,Clear,64.48,1001.49,10.78,,1416848400,195.0,0.0,57.05,0.0
66.08,partly-cloudy-day,0.72,9.98,Partly Cloudy,66.08,1000.29,14.07,0.37,1416852000,179.0,0.0,56.88,0.0
66.77,clear-day,0.67,10.0,Clear,66.77,999.3,15.35,0.04,1416855600,181.0,0.0,55.65,0.0
66.15,clear-day,0.68,10.0,Clear,66.15,998.57,15.37,0.04,1416859200,178.0,0.0,55.38,0.0
65.24,clear-day,0.69,9.98,Clear,65.24,999.17,15.23,0.05,1416862800,186.0,0.0,54.9,0.0
64.83,clear-night,0.7,9.95,Clear,64.83,999.89,12.89,0.07,1416866400,195.0,0.0,54.72,0.0
63.97,partly-cloudy-night,0.72,9.78,Partly Cloudy,63.97,1000.88,14.55,0.25,1416870000,186.0,0.0,54.73,0.0
63.01,partly-cloudy-night,0.73,9.8,Partly Cloudy,63.01,1001.65,10.48,0.27,1416873600,195.0,0.0,54.24,0.0
62.81,clear-night,0.69,9.98,Clear,62.81,1002.37,7.98,0.21,1416877200,211.0,0.0,52.62,0.0
62.64,clear-night,0.69,9.88,Clear,62.64,1002.86,11.03,0.2,1416880800,214.0,0.0,52.36,0.0
62.49,clear-night,0.69,9.8,Clear,62.49,1003.12,12.18,0.22,1416884400,194.0,0.0,52.1,0.0
62.4,clear-night,0.69,10.0,Clear,62.4,1003.74,11.89,0.23,1416888000,201.0,0.0,52.18,0.0
61.59,partly-cloudy-night,0.71,9.79,Partly Cloudy,61.59,1004.62,9.09,0.25,1416891600,223.0,0.0,52.04,0.0
61.01,clear-night,0.72,9.77,Clear,61.01,1005.0,8.02,0.16,1416895200,235.0,0.0,52.07,0.0
60.48,clear-night,0.73,9.76,Clear,60.48,1005.53,6.95,0.05,1416898800,209.0,0.0,51.69,0.0
58.92,partly-cloudy-night,0.71,9.77,Partly Cloudy,58.92,1005.9,4.7,0.25,1416902400,254.0,0.0,49.5,0.0
57.67,clear-night,0.69,9.83,Clear,57.67,1006.52,5.55,0.1,1416906000,268.0,0.0,47.69,0.0
56.75,clear-night,0.67,10.0,Clear,56.75,1007.37,6.86,0.19,1416909600,255.0,0.0,45.89,0.0
55.65,clear-night,0.52,9.95,Clear,55.65,1008.38,7.02,0.0,1416913200,264.0,0.0,38.36,0.0
53.22,clear-night,0.52,9.97,Clear,53.22,1009.74,6.83,0.06,1416916800,255.0,0.0,35.87,0.0
51.38,clear-day,0.5,10.0,Clear,51.38,1010.95,5.01,0.01,1416920400,256.0,0.0,33.56,0.0
51.18,clear-day,0.52,10.0,Clear,51.18,1011.6,4.41,0.02,1416924000,303.0,0.0,33.96,0.0
52.62,clear-day,0.41,10.0,Clear,52.62,1012.52,8.26,0.05,1416927600,251.0,0.0,29.6,0.0
52.22,clear-day,0.39,10.0,Clear,52.22,1012.7,9.06,0.04,1416931200,267.0,0.0,27.93,0.0
52.25,clear-day,0.35,10.0,Clear,52.25,1012.63,12.32,0.01,1416934800,264.0,0.0,25.77,0.0
52.28,clear-day,0.35,10.0,Clear,52.28,1012.45,6.93,0.08,1416938400,268.0,0.0,25.23,0.0
52.15,clear-day,0.35,10.0,Clear,52.15,1012.53,9.97,0.0,1416942000,251.0,0.0,25.09,0.0
50.68,clear-day,0.36,10.0,Clear,50.68,1013.17,6.81,0.01,1416945600,276.0,0.0,24.72,0.0
49.29,clear-day,0.38,10.0,Clear,46.16,1013.8,7.39,0.03,1416949200,274.0,0.0,24.48,0.0
45.27,clear-night,0.47,10.0,Clear,43.49,1014.93,3.89,0.0,1416952800,252.0,0.0,26.0,0.0
39.01,clear-night,0.64,10.0,Clear,36.16,1015.66,4.02,0.03,1416956400,225.0,0.0,27.86,0.0
34.91,clear-night,0.75,10.0,Clear,31.51,1016.43,3.93,0.03,1416960000,206.0,0.0,27.91,0.0
35.02,clear-night,0.76,10.0,Clear,35.02,1017.37,1.95,0.0,1416963600,156.0,0.0,28.09,0.0
34.98,clear-night,0.76,10.0,Clear,30.01,1018.28,5.7,0.0,1416967200,256.0,0.0,28.23,0.0
40.46,clear-night,0.59,10.0,Clear,35.59,1019.22,7.18,0.04,1416970800,273.0,0.0,27.14,0.0
38.91,clear-night,0.62,10.0,Clear,34.77,1020.27,5.55,0.02,1416974400,265.0,0.0,26.98,0.0
37.87,clear-night,0.64,10.0,Clear,32.63,1020.81,6.91,0.03,1416978000,279.0,0.0,26.83,0.0
38.05,clear-night,0.66,10.0,Clear,32.0,1021.34,8.41,0.08,1416981600,274.0,0.0,27.66,0.0
37.69,clear-night,0.68,9.97,Clear,31.88,1021.61,7.82,0.02,1416985200,271.0,0.0,28.16,0.0
37.94,clear-night,0.66,10.0,Clear,32.07,1022.54,8.03,0.01,1416988800,270.0,0.0,27.52,0.0
37.92,clear-night,0.65,10.0,Clear,34.27,1022.57,4.71,0.13,1416992400,296.0,0.0,27.32,0.0
36.92,clear-night,0.68,10.0,Clear,33.67,1022.58,4.09,0.22,1416996000,296.0,0.0,27.48,0.0
36.16,clear-night,0.7,10.0,Clear,31.47,1022.36,5.61,0.24,1416999600,335.0,0.0,27.24,0.0
34.83,partly-cloudy-night,0.76,10.0,Partly Cloudy,30.68,1022.65,4.69,0.47,1417003200,338.0,0.0,27.94,0.0
35.46,partly-cloudy-day,0.74,9.98,Partly Cloudy,31.78,1023.5,4.29,0.31,1417006800,331.0,0.0,27.99,0.0
35.98,partly-cloudy-day,0.73,9.3,Partly Cloudy,35.98,1022.03,2.01,0.31,1417010400,331.0,0.0,28.09,0.0
34.9,rain,0.77,3.7,Light Rain,32.01,1021.2,3.48,1.0,1417014000,358.0,0.0094,28.39,0.49
32.81,rain,0.9,1.15,Light Rain,30.03,1021.12,3.15,,1417017600,10.0,0.0452,30.35,0.69
32.31,rain,0.96,0.44,Rain,27.89,1020.06,4.52,,1417021200,6.0,0.1011,31.41,0.78
32.14,rain,0.95,0.49,Light Rain,27.43,1019.19,4.8,1.0,1417024800,0.0,0.0346,30.89,0.66
32.14,rain,0.94,0.33,Rain,32.14,1018.88,2.69,,1417028400,18.0,0.0711,30.72,0.74
32.11,rain,0.95,0.45,Light Rain,25.04,1017.14,7.91,,1417032000,12.0,0.0497,30.71,0.7
32.05,rain,0.94,1.28,Light Rain,26.56,1014.95,5.66,1.0,1417035600,348.0,0.0171,30.65,0.57
31.9,snow,0.95,0.87,Snow,25.83,1014.55,6.36,,1417039200,348.0,0.0346,30.57,0.66
31.38,snow,0.97,0.91,Snow,23.14,1013.63,9.64,,1417042800,6.0,0.031,30.54,0.65
31.24,snow,0.94,1.07,Snow,25.27,1012.39,6.08,1.0,1417046400,330.0,0.0301,29.83,0.65
30.43,snow,0.94,1.34,Light Snow,23.26,1012.09,7.51,,1417050000,306.0,0.0091,28.94,0.48
29.77,snow,0.94,2.74,Light Snow,23.66,1011.71,5.9,,1417053600,303.0,0.0142,28.17,0.55
29.77,snow,0.91,1.82,Light Snow,24.34,1011.18,5.12,1.0,1417057200,300.0,0.0128,27.36,0.53
29.6,snow,0.91,1.77,Light Snow,23.7,1010.94,5.62,,1417060800,292.0,0.0035,27.17,0.13
29.56,snow,0.88,1.95,Light Snow,24.22,1010.94,4.99,,1417064400,276.0,0.0095,26.59,0.5
28.82,snow,0.91,2.23,Light Snow,23.31,1011.15,5.04,1.0,1417068000,282.0,0.0074,26.49,0.37
28.81,snow,0.91,3.25,Light Snow,22.79,1011.7,5.57,,1417071600,280.0,0.0062,26.41,0.29
28.56,clear-night,0.91,4.16,Clear,23.37,1011.83,4.67,,1417075200,288.0,0.0,26.21,0.0
28.74,partly-cloudy-night,0.87,9.88,Mostly Cloudy,23.13,1012.16,5.12,0.75,1417078800,323.0,0.0,25.48,0.0
28.66,partly-cloudy-night,0.87,9.96,Partly Cloudy,21.67,1012.91,6.74,0.31,1417082400,321.0,0.0,25.26,0.0
28.45,partly-cloudy-night,0.87,10.0,Partly Cloudy,21.83,1013.14,6.21,0.31,1417086000,280.0,0.0,25.09,0.0
28.41,partly-cloudy-night,0.87,10.0,Mostly Cloudy,22.6,1013.93,5.27,0.63,1417089600,288.0,0.0,25.08,0.0
28.4,clear-day,0.86,10.0,Clear,21.41,1014.68,6.68,0.09,1417093200,329.0,0.0,24.82,0.0
28.53,clear-day,0.86,9.89,Clear,22.54,1015.34,5.49,0.0,1417096800,301.0,0.0,24.94,0.0
28.78,partly-cloudy-day,0.85,10.0,Mostly Cloudy,23.5,1016.06,4.8,0.61,1417100400,304.0,0.0,24.95,0.0
