temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,time,windBearing,precipIntensity,dewPoint,precipProbability
33.34,rain,0.92,2.61,Light Rain,26.31,1025.72,8.29,1.0,1477602000,87.0,0.0227,31.25,0.62
34.47,rain,0.88,7.89,Light Rain,27.48,1024.63,8.65,,1477605600,100.0,0.0208,31.23,0.61
34.22,rain,0.9,4.55,Light Rain,28.48,1024.62,6.55,,1477609200,105.0,0.0205,31.6,0.61
35.03,rain,0.87,8.01,Light Rain,27.18,1023.63,10.64,1.0,1477612800,87.0,0.0204,31.63,0.61
35.86,rain,0.87,8.1,Light Rain,29.06,1022.77,8.89,,1477616400,86.0,0.0183,32.29,0.59
36.04,rain,0.87,7.53,Light Rain,31.46,1021.68,5.44,,1477620000,95.0,0.0183,32.52,0.59
36.76,rain,0.87,5.96,Light Rain,27.88,1020.35,14.43,1.0,1477623600,90.0,0.0287,33.38,0.65
37.39,rain,0.88,6.6,Light Rain,30.98,1019.37,8.81,,1477627200,93.0,0.0514,34.24,0.73
38.1,rain,0.89,5.3,Rain,31.2,1018.74,10.19,,1477630800,94.0,0.0625,35.13,0.75
38.78,rain,0.89,7.62,Light Rain,33.78,1018.02,6.81,1.0,1477634400,107.0,0.0299,35.8,0.66
38.43,rain,0.92,4.71,Light Rain,35.48,1017.58,4.02,,1477638000,76.0,0.0355,36.34,0.68
38.48,rain,0.95,6.56,Drizzle,34.33,1017.13,5.47,,1477641600,358.0,0.0081,37.17,0.41
38.28,rain,0.93,4.21,Light Rain,34.24,1017.0,5.27,1.0,1477645200,275.0,0.0185,36.5,0.59
37.91,rain,0.95,7.47,Light Rain,34.58,1017.38,4.35,,1477648800,261.0,0.0181,36.67,0.59
37.92,rain,0.94,9.05,Light Rain,32.82,1017.69,6.7,,1477652400,275.0,0.018,36.43,0.59
37.96,rain,0.9,8.91,Light Rain,32.39,1017.92,7.48,0.75,1477656000,281.0,0.0108,35.29,0.52
38.78,rain,0.86,9.04,Drizzle,31.63,1018.1,11.19,0.31,1477659600,288.0,0.0087,35.01,0.46
39.33,clear-day,0.83,9.15,Clear,31.59,1018.15,13.16,,1477663200,282.0,0.003,34.58,0.1
39.68,rain,0.82,9.5,Drizzle,32.56,1017.88,11.69,0.75,1477666800,284.0,0.0076,34.49,0.38
41.28,rain,0.75,9.85,Drizzle,33.8,1017.76,13.92,,1477670400,293.0,0.006,34.05,0.27
41.48,clear-day,0.75,9.88,Clear,34.23,1017.73,13.41,,1477674000,316.0,0.0012,34.26,0.02
41.5,partly-cloudy-day,0.76,8.39,Mostly Cloudy,34.52,1017.72,12.61,0.75,1477677600,296.0,0.0022,34.58,0.06
42.32,clear-day,0.77,9.88,Clear,35.29,1017.79,13.39,,1477681200,317.0,0.0016,35.58,0.03
42.43,partly-cloudy-day,0.75,10.0,Partly Cloudy,36.66,1018.79,10.0,0.31,1477684800,302.0,0.0,34.92,0.0
42.08,partly-cloudy-day,0.78,9.93,Mostly Cloudy,37.09,1019.22,8.07,0.75,1477688400,303.0,0.0,35.72,0.0
41.67,rain,0.77,10.0,Drizzle,36.31,1020.19,8.62,,1477692000,302.0,0.0052,35.0,0.22
41.49,clear-night,0.77,10.0,Clear,35.83,1021.07,9.23,,1477695600,301.0,0.0,34.84,0.0
41.99,cloudy,0.73,10.0,Overcast,37.57,1021.99,6.94,1.0,1477699200,284.0,0.0,33.93,0.0
40.74,clear-night,0.75,10.0,Clear,36.06,1022.16,6.95,,1477702800,260.0,0.0,33.45,0.0
40.78,clear-night,0.73,10.0,Clear,36.28,1022.39,6.66,,1477706400,266.0,0.0,32.65,0.0
39.81,partly-cloudy-night,0.75,10.0,Partly Cloudy,34.82,1022.53,7.17,0.49,1477710000,269.0,0.0,32.61,0.0
38.88,partly-cloudy-night,0.78,10.0,Partly Cloudy,35.11,1022.97,5.06,0.31,1477713600,260.0,0.0,32.54,0.0
38.41,clear-night,0.79,10.0,Clear,33.08,1022.61,7.24,0.15,1477717200,271.0,0.0,32.37,0.0
37.56,partly-cloudy-night,0.83,10.0,Partly Cloudy,32.58,1022.94,6.41,0.37,1477720800,276.0,0.0,32.75,0.0
37.28,clear-night,0.81,10.0,Clear,33.04,1022.68,5.29,0.22,1477724400,280.0,0.0,32.08,0.0
36.59,partly-cloudy-night,0.84,10.0,Partly Cloudy,36.59,1022.24,2.74,0.29,1477728000,283.0,0.0,32.13,0.0
36.6,partly-cloudy-night,0.84,10.0,Partly Cloudy,34.31,1020.51,3.16,0.4,1477731600,263.0,0.0011,32.34,0.01
36.75,clear-night,0.87,9.95,Clear,36.75,1021.37,2.45,,1477735200,283.0,0.001,33.34,0.01
36.62,clear-night,0.9,10.0,Clear,36.62,1020.34,2.69,0.22,1477738800,185.0,0.0015,33.95,0.03
36.96,clear-day,0.89,10.0,Clear,36.96,1019.86,2.85,0.07,1477742400,134.0,0.0,34.12,0.0
37.91,clear-day,0.85,10.0,Clear,32.73,1019.29,6.81,0.01,1477746000,124.0,0.0,33.87,0.0
39.44,clear-day,0.81,10.0,Clear,36.3,1017.86,4.41,0.06,1477749600,121.0,0.0,34.1,0.0
41.52,partly-cloudy-day,0.75,9.77,Partly Cloudy,38.02,1016.31,5.32,0.44,1477753200,108.0,0.0022,34.04,0.06
43.04,clear-day,0.75,7.92,Clear,38.28,1015.56,8.03,0.15,1477756800,119.0,0.0046,35.64,0.19
44.75,clear-day,0.75,10.0,Clear,42.11,1013.69,4.92,0.0,1477760400,145.0,0.001,37.39,0.01
46.99,partly-cloudy-day,0.71,10.0,Mostly Cloudy,43.68,1012.62,6.77,0.64,1477764000,137.0,0.0016,38.25,0.03
48.12,clear-day,0.72,10.0,Clear,47.04,1011.51,3.57,0.15,1477767600,138.0,0.0,39.42,0.0
49.24,clear-day,0.71,10.0,Clear,46.55,1011.11,6.42,0.15,1477771200,200.0,0.0,40.37,0.0
49.26,partly-cloudy-day,0.75,10.0,Mostly Cloudy,47.16,1010.77,5.31,0.61,1477774800,145.0,0.0,41.83,0.0
49.06,clear-night,0.76,10.0,Clear,49.06,1010.58,1.34,,1477778400,79.0,0.0,41.74,0.0
48.48,clear-night,0.79,10.0,Clear,47.44,1010.65,3.58,,1477782000,169.0,0.0,42.38,0.0
49.06,cloudy,0.79,10.0,Overcast,47.75,1010.61,4.05,1.0,1477785600,168.0,0.0,42.69,0.0
49.21,clear-night,0.8,9.93,Clear,48.09,1010.9,3.82,,1477789200,206.0,0.0,43.44,0.0
48.81,partly-cloudy-night,0.82,9.88,Partly Cloudy,47.57,1010.8,3.9,0.31,1477792800,194.0,0.0,43.67,0.0
49.38,clear-night,0.84,9.77,Clear,48.57,1010.48,3.47,0.2,1477796400,221.0,0.0,44.6,0.0
55.22,clear-night,0.79,9.56,Clear,55.22,1010.22,10.24,0.23,1477800000,277.0,0.0,48.73,0.0
54.84,clear-night,0.79,9.63,Clear,54.84,1010.0,14.33,0.1,1477803600,279.0,0.0,48.37,0.0
55.38,partly-cloudy-night,0.77,9.77,Partly Cloudy,55.38,1009.98,11.72,0.34,1477807200,277.0,0.0,48.18,0.0
54.98,clear-night,0.76,9.57,Clear,54.98,1010.11,15.4,0.22,1477810800,279.0,0.0,47.43,0.0
54.21,clear-night,0.76,9.39,Clear,54.21,1010.44,10.76,0.0,1477814400,281.0,0.0,46.9,0.0
52.04,clear-night,0.8,9.62,Clear,52.04,1011.35,8.51,0.14,1477818000,265.0,0.0,46.0,0.0
50.38,clear-night,0.82,9.56,Clear,50.38,1011.91,5.37,0.24,1477821600,259.0,0.0,45.1,0.0
50.24,clear-night,0.8,9.74,Clear,50.24,1012.16,6.46,0.03,1477825200,279.0,0.0,44.45,0.0
50.67,partly-cloudy-day,0.8,9.74,Partly Cloudy,50.67,1012.71,7.23,0.32,1477828800,266.0,0.0,44.73,0.0
52.6,clear-day,0.77,9.78,Clear,52.6,1012.84,6.19,0.09,1477832400,279.0,0.0,45.48,0.0
54.33,clear-day,0.72,10.0,Clear,54.33,1012.83,8.0,0.21,1477836000,256.0,0.0,45.5,0.0
56.88,partly-cloudy-day,0.65,10.0,Partly Cloudy,56.88,1012.28,6.14,0.29,1477839600,298.0,0.0,45.12,0.0
57.39,clear-day,0.63,10.0,Clear,57.39,1012.14,7.35,0.09,1477843200,292.0,0.0,44.98,0.0
57.67,clear-day,0.61,10.0,Clear,57.67,1011.75,7.34,0.16,1477846800,292.0,0.0,44.52,0.0
57.24,partly-cloudy-day,0.63,10.0,Partly Cloudy,57.24,1011.7,5.14,0.42,1477850400,312.0,0.0,44.88,0.0
55.61,partly-cloudy-day,0.68,10.0,Partly Cloudy,55.61,1011.12,5.75,0.31,1477854000,304.0,0.0042,45.19,0.16
53.97,rain,0.75,9.53,Drizzle,53.97,1011.42,6.97,,1477857600,297.0,0.0054,46.06,0.23
52.42,rain,0.8,8.59,Drizzle,52.42,1011.52,4.95,1.0,1477861200,295.0,0.0073,46.43,0.36
49.98,rain,0.91,9.87,Drizzle,48.76,1011.81,4.13,,1477864800,295.0,0.007,47.5,0.34
48.95,clear-night,0.91,9.88,Clear,47.32,1012.44,4.47,,1477868400,300.0,0.0015,46.48,0.03
47.35,clear-night,0.88,9.6,Clear,44.32,1013.2,6.35,,1477872000,289.0,0.0016,43.96,0.03
46.49,clear-night,0.85,9.51,Clear,43.04,1013.95,6.83,,1477875600,294.0,0.0,42.16,0.0
44.73,clear-night,0.86,9.62,Clear,42.24,1014.76,4.7,,1477879200,277.0,0.0009,40.81,0.01
43.48,cloudy,0.84,9.6,Overcast,40.4,1015.33,5.24,1.0,1477882800,311.0,0.0011,38.84,0.01
42.31,clear-night,0.85,10.0,Clear,39.28,1015.82,4.88,,1477886400,300.0,0.0,38.21,0.0
41.06,clear-night,0.84,10.0,Clear,36.47,1016.29,6.89,,1477890000,313.0,0.0,36.5,0.0
40.58,cloudy,0.82,10.0,Overcast,35.33,1016.86,7.94,1.0,1477893600,296.0,0.0,35.46,0.0
39.82,partly-cloudy-night,0.8,9.94,Partly Cloudy,34.29,1017.36,8.15,0.31,1477897200,301.0,0.0,34.12,0.0
39.57,clear-night,0.79,10.0,Clear,35.03,1017.5,6.33,,1477900800,310.0,0.0,33.57,0.0
39.1,partly-cloudy-night,0.79,10.0,Partly Cloudy,35.04,1018.26,5.49,0.53,1477904400,303.0,0.0,33.18,0.0
38.19,partly-cloudy-night,0.74,10.0,Partly Cloudy,32.3,1019.04,8.17,0.25,1477908000,286.0,0.0,30.81,0.0
37.36,clear-night,0.75,10.0,Clear,33.31,1019.7,5.08,0.22,1477911600,290.0,0.0,30.2,0.0
36.97,clear-day,0.79,10.0,Clear,32.85,1020.66,5.08,0.21,1477915200,285.0,0.0,31.05,0.0
38.75,partly-cloudy-day,0.75,10.0,Partly Cloudy,33.09,1021.46,7.96,0.26,1477918800,282.0,0.0,31.66,0.0
40.6,partly-cloudy-day,0.7,10.0,Partly Cloudy,35.96,1022.07,6.84,0.31,1477922400,289.0,0.0,31.45,0.0
42.03,partly-cloudy-day,0.63,10.0,Partly Cloudy,37.14,1022.3,7.83,0.31,1477926000,298.0,0.0,30.5,0.0
43.33,partly-cloudy-day,0.58,10.0,Partly Cloudy,39.04,1023.0,7.21,0.31,1477929600,309.0,0.0,29.68,0.0
43.93,clear-day,0.57,10.0,Clear,38.74,1023.08,9.44,0.23,1477933200,305.0,0.0,29.49,0.0
44.67,partly-cloudy-day,0.55,10.0,Partly Cloudy,39.65,1022.79,9.46,0.37,1477936800,335.0,0.0,29.62,0.0
46.71,partly-cloudy-day,0.51,10.0,Partly Cloudy,42.57,1022.7,8.42,0.28,1477940400,335.0,0.0,29.35,0.0
46.63,clear-day,0.52,10.0,Clear,43.1,1022.84,7.07,0.07,1477944000,313.0,0.0,29.76,0.0
45.41,clear-day,0.53,10.0,Clear,42.3,1023.29,5.82,0.04,1477947600,308.0,0.0,29.12,0.0
41.22,clear-night,0.62,10.0,Clear,38.09,1023.6,4.77,0.03,1477951200,320.0,0.0,29.14,0.0
35.18,clear-night,0.79,10.0,Clear,31.96,1024.32,3.8,0.03,1477954800,316.0,0.0,29.21,0.0
33.07,clear-night,0.83,9.98,Clear,33.07,1025.02,0.39,0.02,1477958400,237.0,0.0,28.49,0.0
30.87,clear-night,0.85,10.0,Clear,30.87,1025.64,2.8,0.01,1477962000,336.0,0.0,26.99,0.0
29.72,clear-night,0.88,10.0,Clear,26.6,1026.31,3.1,0.0,1477965600,9.0,0.0,26.67,0.0
28.54,clear-night,0.9,10.0,Clear,23.55,1026.6,4.48,0.0,1477969200,107.0,0.0,25.92,0.0
27.25,clear-night,0.91,10.0,Clear,23.74,1026.63,3.13,0.01,1477972800,140.0,0.0,24.89,0.0
26.68,clear-night,0.89,9.37,Clear,26.68,1027.01,2.88,0.04,1477976400,49.0,0.0,23.8,0.0
25.97,clear-night,0.89,9.98,Clear,25.97,1027.57,2.38,0.02,1477980000,120.0,0.0,23.11,0.0
24.96,clear-night,0.9,9.31,Clear,24.96,1028.08,2.46,0.0,1477983600,77.0,0.0,22.35,0.0
25.5,clear-night,0.92,9.33,Clear,25.5,1028.09,2.47,0.02,1477987200,106.0,0.0,23.38,0.0
25.9,clear-night,0.91,9.9,Clear,20.23,1028.2,4.69,0.04,1477990800,137.0,0.0,23.69,0.0
26.46,clear-night,0.89,10.0,Clear,21.3,1028.15,4.33,0.01,1477994400,105.0,0.0,23.78,0.0
26.86,clear-night,0.87,9.6,Clear,19.39,1028.22,6.89,0.04,1477998000,121.0,0.0,23.61,0.0
27.3,clear-day,0.88,9.3,Clear,19.74,1028.61,7.13,0.03,1478001600,102.0,0.0,24.27,0.0
30.49,clear-day,0.87,9.84,Clear,26.04,1029.23,4.27,0.04,1478005200,86.0,0.0,27.23,0.0
36.24,clear-day,0.77,9.89,Clear,31.85,1029.33,5.25,0.03,1478008800,111.0,0.0,29.74,0.0
42.74,clear-day,0.63,10.0,Clear,37.96,1029.01,7.92,0.02,1478012400,115.0,0.0,31.14,0.0
46.98,clear-day,0.56,10.0,Clear,44.23,1028.52,5.73,0.05,1478016000,126.0,0.0,32.06,0.0
50.11,clear-day,0.51,10.0,Clear,50.11,1027.43,6.72,0.03,1478019600,211.0,0.0,32.68,0.0
52.49,clear-day,0.48,9.91,Clear,52.49,1026.4,3.98,0.04,1478023200,144.0,0.0,33.26,0.0
54.29,clear-day,0.45,9.95,Clear,54.29,1025.53,8.51,0.02,1478026800,177.0,0.0,33.25,0.0
54.52,clear-day,0.45,10.0,Clear,54.52,1025.22,5.12,0.03,1478030400,149.0,0.0,33.43,0.0
54.07,clear-day,0.47,10.0,Clear,54.07,1024.77,8.84,0.04,1478034000,170.0,0.0,34.4,0.0
49.16,clear-night,0.58,10.0,Clear,49.16,1025.05,0.77,0.03,1478037600,331.0,0.0,35.09,0.0
46.37,clear-night,0.68,10.0,Clear,42.35,1025.63,8.0,0.02,1478041200,171.0,0.0,36.29,0.0
48.53,clear-night,0.65,10.0,Clear,45.05,1025.43,7.81,0.05,1478044800,103.0,0.0,37.49,0.0
48.56,clear-night,0.66,10.0,Clear,47.22,1025.23,3.98,0.02,1478048400,105.0,0.0,37.72,0.0
47.9,clear-night,0.7,10.0,Clear,45.28,1024.95,5.79,0.04,1478052000,179.0,0.0,38.48,0.0
47.51,clear-night,0.71,10.0,Clear,46.11,1024.56,3.85,0.11,1478055600,119.0,0.0,38.73,0.0
47.6,clear-night,0.74,10.0,Clear,45.51,1024.53,4.83,0.18,1478059200,116.0,0.0,39.64,0.0
48.95,clear-night,0.73,10.0,Clear,46.42,1024.39,5.99,,1478062800,161.0,0.0,40.67,0.0
49.32,partly-cloudy-night,0.73,10.0,Partly Cloudy,47.69,1024.13,4.57,0.54,1478066400,140.0,0.0,40.93,0.0
49.36,partly-cloudy-night,0.75,10.0,Partly Cloudy,47.18,1023.92,5.48,0.31,1478070000,137.0,0.0,41.67,0.0
47.69,clear-night,0.78,10.0,Clear,45.19,1023.52,5.52,0.05,1478073600,192.0,0.0,41.11,0.0
47.74,clear-night,0.79,10.0,Clear,46.16,1023.23,4.13,0.12,1478077200,108.0,0.0,41.56,0.0
44.08,clear-night,0.86,9.86,Clear,39.78,1023.36,7.54,0.04,1478080800,181.0,0.0,40.04,0.0
42.03,clear-night,0.9,9.46,Clear,37.9,1023.53,6.45,0.07,1478084400,177.0,0.0,39.32,0.0
41.19,clear-day,0.91,9.02,Clear,37.14,1023.77,6.06,0.04,1478088000,173.0,0.0,38.64,0.0
46.84,clear-day,0.83,9.87,Clear,44.92,1023.73,4.39,0.0,1478091600,172.0,0.0,42.05,0.0
51.77,clear-day,0.74,10.0,Clear,51.77,1023.59,6.26,0.03,1478095200,151.0,0.0,43.76,0.0
55.55,clear-day,0.67,10.0,Clear,55.55,1023.25,1.89,0.07,1478098800,134.0,0.0,44.7,0.0
59.49,clear-day,0.62,9.97,Clear,59.49,1022.49,5.58,0.05,1478102400,189.0,0.0,46.33,0.0
60.84,clear-day,0.61,10.0,Clear,60.84,1021.65,4.07,0.2,1478106000,271.0,0.0,47.22,0.0
62.34,partly-cloudy-day,0.6,10.0,Partly Cloudy,62.34,1021.07,3.62,0.5,1478109600,272.0,0.0,48.15,0.0
64.57,clear-day,0.57,10.0,Clear,64.57,1020.41,1.04,0.0,1478113200,259.0,0.0,48.87,0.0
64.51,clear-day,0.59,10.0,Clear,64.51,1020.29,4.61,0.15,1478116800,264.0,0.0,49.69,0.0
63.7,clear-day,0.61,10.0,Clear,63.7,1020.07,4.25,0.06,1478120400,259.0,0.0,49.87,0.0
58.98,clear-night,0.72,10.0,Clear,58.98,1020.47,2.81,0.23,1478124000,238.0,0.0,49.95,0.0
56.02,clear-night,0.79,10.0,Clear,56.02,1021.03,2.75,0.11,1478127600,276.0,0.0,49.73,0.0
52.9,clear-night,0.85,9.98,Clear,52.9,1020.56,3.82,0.09,1478131200,186.0,0.0,48.55,0.0
50.25,clear-night,0.88,9.34,Clear,50.25,1020.5,2.84,0.05,1478134800,214.0,0.0,46.94,0.0
49.97,partly-cloudy-night,0.89,8.98,Partly Cloudy,49.97,1020.46,2.22,0.25,1478138400,257.0,0.0,46.82,0.0
49.13,partly-cloudy-night,0.92,9.0,Partly Cloudy,49.13,1019.99,0.87,0.32,1478142000,4.0,0.0,46.8,0.0
50.24,partly-cloudy-night,0.89,9.27,Partly Cloudy,50.24,1019.48,2.75,0.27,1478145600,104.0,0.0,47.24,0.0
50.4,clear-night,0.92,8.8,Clear,50.4,1019.15,2.6,0.23,1478149200,352.0,0.0019,48.15,0.05
51.0,partly-cloudy-night,0.9,8.82,Mostly Cloudy,51.0,1018.73,2.87,0.77,1478152800,340.0,0.0,48.16,0.0
50.86,partly-cloudy-night,0.93,8.45,Partly Cloudy,50.86,1018.01,3.9,0.31,1478156400,349.0,0.0027,48.9,0.08
49.64,partly-cloudy-night,0.93,7.23,Partly Cloudy,49.64,1017.22,2.77,0.31,1478160000,286.0,0.0021,47.69,0.05
50.11,partly-cloudy-night,0.94,6.87,Partly Cloudy,50.11,1016.36,2.29,0.47,1478163600,335.0,0.0,48.36,0.0
51.48,partly-cloudy-night,0.92,7.46,Partly Cloudy,51.48,1015.45,1.95,0.31,1478167200,104.0,0.0013,49.25,0.02
51.54,partly-cloudy-night,0.93,7.89,Partly Cloudy,51.54,1014.53,0.0,0.31,1478170800,,0.0,49.47,0.0
51.88,cloudy,0.92,7.31,Overcast,51.88,1014.03,7.14,1.0,1478174400,109.0,0.0024,49.7,0.07
53.57,partly-cloudy-day,0.9,7.37,Partly Cloudy,53.57,1013.21,7.37,0.31,1478178000,109.0,0.0024,50.64,0.07
53.58,rain,0.92,6.53,Drizzle,53.58,1011.96,5.93,0.31,1478181600,110.0,0.006,51.2,0.27
55.47,rain,0.88,7.21,Light Rain,55.47,1010.62,5.13,0.73,1478185200,110.0,0.0118,51.97,0.53
55.76,rain,0.92,4.32,Light Rain,55.76,1009.88,0.49,0.31,1478188800,92.0,0.0211,53.35,0.61
55.67,rain,0.9,6.94,Drizzle,55.67,1008.95,1.64,,1478192400,282.0,0.006,52.87,0.27
55.75,partly-cloudy-day,0.89,8.19,Mostly Cloudy,55.75,1008.9,5.76,0.92,1478196000,274.0,0.0016,52.41,0.03
55.09,clear-day,0.88,9.49,Clear,55.09,1009.99,9.69,,1478199600,301.0,0.0,51.71,0.0
55.34,partly-cloudy-day,0.83,9.31,Partly Cloudy,55.34,1011.1,9.49,0.31,1478203200,307.0,0.0,50.23,0.0
53.81,partly-cloudy-day,0.88,5.12,Partly Cloudy,53.81,1012.02,7.61,0.31,1478206800,296.0,0.0024,50.29,0.07
53.18,partly-cloudy-night,0.84,10.0,Partly Cloudy,53.18,1012.76,7.38,0.31,1478210400,283.0,0.0,48.59,0.0
52.05,partly-cloudy-night,0.85,9.49,Partly Cloudy,52.05,1013.71,5.92,0.31,1478214000,292.0,0.0,47.59,0.0
50.55,partly-cloudy-night,0.85,9.95,Partly Cloudy,50.55,1014.14,2.22,0.35,1478217600,280.0,0.0,46.25,0.0
49.66,clear-night,0.87,9.83,Clear,48.56,1014.22,3.89,0.15,1478221200,316.0,0.0,45.89,0.0
49.56,clear-night,0.89,8.74,Clear,48.12,1014.61,4.35,0.0,1478224800,311.0,0.0,46.41,0.0
49.18,rain,0.89,6.6,Drizzle,47.37,1014.67,4.81,0.43,1478228400,296.0,0.0061,46.19,0.28
49.67,partly-cloudy-night,0.85,9.66,Partly Cloudy,46.98,1014.59,6.59,0.31,1478232000,261.0,0.0016,45.39,0.03
49.25,clear-night,0.85,9.08,Clear,46.3,1014.57,6.97,0.11,1478235600,281.0,0.0013,44.8,0.02
48.93,partly-cloudy-night,0.84,9.61,Partly Cloudy,45.56,1014.68,7.76,0.47,1478239200,264.0,0.0011,44.41,0.02
48.22,clear-night,0.85,9.57,Clear,45.22,1015.21,6.63,0.18,1478242800,290.0,0.0,43.78,0.0
47.42,clear-night,0.86,9.66,Clear,44.56,1015.34,6.06,0.0,1478246400,315.0,0.0,43.51,0.0
47.26,partly-cloudy-night,0.84,9.77,Mostly Cloudy,44.45,1015.74,5.92,0.63,1478250000,282.0,0.0,42.64,0.0
46.72,clear-night,0.82,9.98,Clear,43.25,1016.76,6.99,0.19,1478253600,320.0,0.0,41.66,0.0
46.1,clear-night,0.79,10.0,Clear,41.87,1017.71,8.32,0.24,1478257200,284.0,0.0,40.06,0.0
45.87,partly-cloudy-day,0.79,10.0,Partly Cloudy,42.19,1019.03,7.04,0.48,1478260800,282.0,0.0,39.63,0.0
46.27,partly-cloudy-day,0.74,9.78,Partly Cloudy,41.69,1020.18,9.29,0.27,1478264400,328.0,0.0,38.55,0.0
45.96,partly-cloudy-day,0.73,10.0,Partly Cloudy,41.82,1020.93,8.07,0.26,1478268000,319.0,0.0,37.67,0.0
45.31,clear-day,0.75,8.38,Clear,39.6,1021.4,11.75,0.17,1478271600,337.0,0.0,37.97,0.0
47.93,clear-day,0.62,10.0,Clear,43.84,1021.18,9.0,0.06,1478275200,309.0,0.0,35.37,0.0
49.74,partly-cloudy-day,0.51,10.0,Partly Cloudy,45.5,1020.69,10.66,0.25,1478278800,311.0,0.0,32.5,0.0
50.9,clear-day,0.46,10.0,Clear,50.9,1020.36,10.09,0.05,1478282400,310.0,0.0,30.84,0.0
51.51,clear-day,0.41,10.0,Clear,51.51,1020.2,9.42,0.05,1478286000,321.0,0.0,28.56,0.0
51.93,clear-day,0.41,10.0,Clear,51.93,1020.33,8.29,0.03,1478289600,302.0,0.0,29.19,0.0
50.1,clear-day,0.39,10.0,Clear,50.1,1020.55,9.8,0.03,1478293200,279.0,0.0,26.2,0.0
46.58,clear-night,0.41,10.0,Clear,42.57,1021.2,8.07,0.03,1478296800,267.0,0.0,23.87,0.0
43.53,clear-night,0.47,10.0,Clear,39.2,1021.93,7.37,0.02,1478300400,274.0,0.0,24.76,0.0
41.26,clear-night,0.55,10.0,Clear,36.82,1022.67,6.73,0.02,1478304000,284.0,0.0,26.24,0.0
39.0,clear-night,0.62,10.0,Clear,34.91,1022.9,5.51,0.01,1478307600,279.0,0.0,27.15,0.0
36.57,clear-night,0.68,10.0,Clear,32.83,1023.25,4.55,0.0,1478311200,304.0,0.0,26.87,0.0
34.51,clear-night,0.72,9.83,Clear,29.43,1023.33,5.72,0.02,1478314800,278.0,0.0,26.47,0.0
32.37,clear-night,0.78,9.89,Clear,32.37,1023.12,2.86,0.02,1478318400,192.0,0.0,26.32,0.0
30.04,clear-night,0.84,9.81,Clear,30.04,1022.98,1.9,0.02,1478322000,284.0,0.0,25.68,0.0
29.15,partly-cloudy-night,0.86,9.73,Partly Cloudy,29.15,1023.03,2.55,0.3,1478325600,214.0,0.0,25.61,0.0
30.16,clear-night,0.9,9.77,Clear,30.16,1022.44,1.38,0.13,1478329200,189.0,0.0,27.48,0.0
31.74,clear-night,0.88,9.75,Clear,31.74,1021.97,1.79,0.1,1478332800,260.0,0.0,28.53,0.0
31.87,partly-cloudy-night,0.86,9.81,Partly Cloudy,28.92,1021.74,3.18,0.34,1478336400,166.0,0.0,28.17,0.0
33.13,partly-cloudy-night,0.86,9.98,Partly Cloudy,33.13,1021.71,0.88,0.31,1478340000,174.0,0.0,29.5,0.0
33.92,partly-cloudy-night,0.86,10.0,Partly Cloudy,31.44,1021.4,3.03,0.31,1478343600,201.0,0.0,30.29,0.0
35.61,partly-cloudy-day,0.87,10.0,Mostly Cloudy,32.53,1021.36,3.73,0.92,1478347200,289.0,0.0,32.01,0.0
39.56,clear-day,0.81,10.0,Clear,34.96,1021.56,6.42,,1478350800,273.0,0.0,34.09,0.0
42.62,clear-day,0.74,10.0,Clear,38.77,1021.6,6.18,,1478354400,273.0,0.0,35.01,0.0
46.26,partly-cloudy-day,0.7,10.0,Partly Cloudy,42.01,1021.52,8.44,0.48,1478358000,266.0,0.0,37.08,0.0
49.21,clear-day,0.65,10.0,Clear,44.33,1021.15,12.36,,1478361600,260.0,0.0,38.09,0.0
51.31,partly-cloudy-day,0.62,10.0,Partly Cloudy,51.31,1020.39,9.27,0.26,1478365200,260.0,0.0,38.76,0.0
52.72,partly-cloudy-day,0.57,9.98,Partly Cloudy,52.72,1019.87,7.96,0.49,1478368800,268.0,0.0,38.05,0.0
52.8,partly-cloudy-day,0.6,10.0,Partly Cloudy,52.8,1019.72,12.21,0.31,1478372400,262.0,0.0,39.37,0.0
53.39,partly-cloudy-day,0.6,10.0,Partly Cloudy,53.39,1019.68,7.91,0.31,1478376000,253.0,0.0,40.02,0.0
53.14,partly-cloudy-day,0.6,10.0,Partly Cloudy,53.14,1019.5,7.37,0.25,1478379600,265.0,0.0,39.68,0.0
51.43,clear-night,0.65,10.0,Clear,51.43,1019.16,5.71,0.07,1478383200,259.0,0.0,40.02,0.0
49.87,clear-night,0.69,10.0,Clear,47.91,1019.37,5.27,0.17,1478386800,249.0,0.0,40.11,0.0
49.01,partly-cloudy-night,0.69,9.98,Partly Cloudy,44.54,1019.28,10.81,0.27,1478390400,266.0,0.0,39.22,0.0
48.7,clear-night,0.71,9.6,Clear,45.34,1019.29,7.65,0.19,1478394000,262.0,0.0,39.57,0.0
48.34,clear-night,0.72,9.57,Clear,44.21,1019.4,9.36,0.15,1478397600,256.0,0.0,39.85,0.0
48.42,partly-cloudy-night,0.72,9.79,Partly Cloudy,44.92,1018.81,7.8,0.39,1478401200,259.0,0.0,39.94,0.0
47.57,partly-cloudy-night,0.76,9.89,Partly Cloudy,45.55,1018.19,4.71,0.31,1478404800,249.0,0.0,40.26,0.0
46.93,partly-cloudy-night,0.8,9.73,Partly Cloudy,44.42,1017.81,5.3,0.31,1478408400,246.0,0.0032,41.16,0.11
